Identificador,Fecha,Estado,Tipo,Cuenta,Beneficiario,Categoría,Importe,Divisa,Número,Notas
38519,28/03/2023,R,Deposit,ING 2351 Principal,NTT Data,Sueldo,0.00,EUR,,
38520,28/03/2023,R,Withdrawal,ING 2351 Principal,Hiperdino,Comida:Supermercado y Otros,0.00,EUR,,
38521,28/03/2023,R,Withdrawal,ING 2351 Principal,Fruteria Los Olivos,Comida:Supermercado y Otros,0.00,EUR,,
38522,28/03/2023,R,Withdrawal,ING 2351 Principal,Farmacia Triviño,Salud:Farmacia,0.00,EUR,,
38523,30/03/2023,R,Withdrawal,ING 2351 Principal,Bizum,Gastos Varios,0.00,EUR,,
38524,31/03/2023,R,Withdrawal,ING 2351 Principal,Mar y Lluvia,Comida:Bares y Restaurantes,0.00,EUR,,
38525,31/03/2023,R,Withdrawal,ING 2351 Principal,Bizum,Gastos Varios,0.00,EUR,,
38526,31/03/2023,R,Withdrawal,ING 2351 Principal,Mercadona,Comida:Supermercado y Otros,0.00,EUR,,
38527,31/03/2023,R,Deposit,ING 2351 Principal,Gomez Asesores,Sueldo,0.00,EUR,,
38528,01/04/2023,R,Withdrawal,ING 2351 Principal,Hipoteca Casa,Prestamos:Intereses,0.00,EUR,,
38529,01/04/2023,R,Withdrawal,ING 2351 Principal,Hiperdino,Comida:Supermercado y Otros,0.00,EUR,,
38532,03/04/2023,R,Withdrawal,ING 2351 Principal,Netflix,Pago Servicios:TV Pay per View,0.00,EUR,,
38536,03/04/2023,R,Withdrawal,ING 2351 Principal,Decathlon,Gastos Varios,0.00,EUR,,
38537,03/04/2023,R,Withdrawal,ING 2351 Principal,Decathlon,Gastos Varios,0.00,EUR,,
38538,03/04/2023,R,Withdrawal,ING 2351 Principal,Chino,Gastos Varios,0.00,EUR,,
38541,04/04/2023,R,Withdrawal,ING 2351 Principal,Bizum,Comida:Supermercado y Otros,0.00,EUR,,
38542,04/04/2023,R,Withdrawal,ING 2351 Principal,Farmacia Triviño,Salud:Farmacia,0.00,EUR,,
38543,04/04/2023,R,Withdrawal,ING 2351 Principal,Mercadona,Comida:Supermercado y Otros,0.00,EUR,,
38544,05/04/2023,R,Withdrawal,ING 2351 Principal,Bizum,Comida:Bares y Restaurantes,0.00,EUR,,
38545,05/04/2023,R,Withdrawal,ING 2351 Principal,E.S. Disa El Chorrillo,Coche:Gasolina,0.00,EUR,,
38546,06/04/2023,R,Withdrawal,ING 2351 Principal,Fred Olsen,Comida:Bares y Restaurantes,0.00,EUR,,
38547,06/04/2023,R,Withdrawal,ING 2351 Principal,Poemas Del Mar,Ocio:Atracciones y Parques,0.00,EUR,,
38548,06/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Coche:Parking,0.00,EUR,,
38549,06/04/2023,R,Withdrawal,ING 2351 Principal,Spar,Comida:Supermercado y Otros,0.00,EUR,,
38550,06/04/2023,R,Withdrawal,ING 2351 Principal,Spar,Comida:Supermercado y Otros,0.00,EUR,,
38551,06/04/2023,R,Withdrawal,ING 2351 Principal,Holliday World,Ocio:Atracciones y Parques,0.00,EUR,,
38552,06/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Bares y Restaurantes,0.00,EUR,,
38553,06/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Bares y Restaurantes,0.00,EUR,,
38554,06/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Bares y Restaurantes,0.00,EUR,,
38555,07/04/2023,R,Withdrawal,ING 2351 Principal,Angry Birds Activiry,Ocio:Atracciones y Parques,0.00,EUR,,
38556,07/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Bares y Restaurantes,0.00,EUR,,
38557,07/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Bares y Restaurantes,0.00,EUR,,
38558,07/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Belleza:Ropa,0.00,EUR,,
38559,07/04/2023,R,Withdrawal,ING 2351 Principal,Hiperdino,Comida:Supermercado y Otros,0.00,EUR,,
38560,08/04/2023,R,Withdrawal,ING 2351 Principal,Merkal,Belleza:Ropa,0.00,EUR,,
38561,08/04/2023,R,Withdrawal,ING 2351 Principal,Mango,Belleza:Ropa,0.00,EUR,,
38562,08/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Bares y Restaurantes,0.00,EUR,,
38563,08/04/2023,R,Withdrawal,ING 2351 Principal,Fred Olsen,Comida:Bares y Restaurantes,0.00,EUR,,
38564,08/04/2023,R,Withdrawal,ING 2351 Principal,Fred Olsen,Comida:Bares y Restaurantes,0.00,EUR,,
38565,08/04/2023,R,Withdrawal,ING 2351 Principal,Fred Olsen,Comida:Bares y Restaurantes,0.00,EUR,,
38566,08/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Bares y Restaurantes,0.00,EUR,,
38567,09/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Supermercado y Otros,0.00,EUR,,
38568,10/04/2023,R,Withdrawal,ING 2351 Principal,Mercadona,Comida:Supermercado y Otros,0.00,EUR,,
38569,10/04/2023,R,Withdrawal,ING 2351 Principal,Bizum,Hobbies:Padel y Tenis,0.00,EUR,,
38570,11/04/2023,R,Withdrawal,ING 2351 Principal,Desconocido,Comida:Supermercado y Otros,0.00,EUR,,
38571,11/04/2023,R,Withdrawal,ING 2351 Principal,Parking El Pilar,Coche:Parking,0.00,EUR,,
38573,12/04/2023,R,Withdrawal,ING 2351 Principal,Farmacia Avda Libertad,Salud:Farmacia,0.00,EUR,,
38574,12/04/2023,R,Withdrawal,ING 2351 Principal,Bizum,Comida:Bares y Restaurantes,0.00,EUR,,
38575,13/04/2023,R,Withdrawal,ING 2351 Principal,Multienda Angelitos,Comida:Supermercado y Otros,0.00,EUR,,
38576,14/04/2023,R,Deposit,ING 2351 Principal,NTT Data,Comida:Bares y Restaurantes,0.00,EUR,,
38577,14/04/2023,R,Withdrawal,ING 2351 Principal,Bar Don Pollito,Comida:Bares y Restaurantes,0.00,EUR,,
38578,14/04/2023,R,Deposit,ING 2351 Principal,Bizum,Comida:Bares y Restaurantes,0.00,EUR,,
38579,14/04/2023,R,Deposit,ING 2351 Principal,Bizum,Comida:Bares y Restaurantes,0.00,EUR,,
38580,14/04/2023,R,Deposit,ING 2351 Principal,Bizum,Comida:Bares y Restaurantes,0.00,EUR,,
38581,14/04/2023,R,Withdrawal,ING 2351 Principal,Da Canio,Comida:Bares y Restaurantes,0.00,EUR,,
38582,14/04/2023,R,Withdrawal,ING 2351 Principal,E.S. Disa El Chorrillo,Coche:Gasolina,0.00,EUR,,
38583,14/04/2023,R,Withdrawal,ING 2351 Principal,CyA,Regalos,0.00,EUR,,
38584,14/04/2023,R,Withdrawal,ING 2351 Principal,Alcampo,Comida:Supermercado y Otros,0.00,EUR,,
38585,14/04/2023,R,Withdrawal,ING 2351 Principal,CyA,Belleza:Ropa,0.00,EUR,,
38586,15/04/2023,R,Withdrawal,ING 2351 Principal,Mercadona,Comida:Supermercado y Otros,0.00,EUR,,
38607,25/02/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#38607,
38634,02/03/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,411.39,EUR,#38634,
38635,02/03/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,320.31,EUR,#38635,
38668,01/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,636.03,EUR,#38668,
38669,01/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,320.31,EUR,#38669,
38675,08/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,20.00,EUR,#38675,
38676,08/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,50.00,EUR,#38676,
38677,08/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,15.00,EUR,#38677,
38682,10/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,200.00,EUR,#38682,
38683,10/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,547.72,EUR,#38683,
38687,17/04/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,20.00,EUR,#38687,
38716,01/05/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,822.74,EUR,#38716,
38748,02/06/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,775.74,EUR,#38748,
38777,01/07/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,1028.07,EUR,#38777,
38778,01/07/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#38778,
38782,01/07/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,94.68,EUR,#38782,
38785,31/07/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,132.26,EUR,#38785,
38845,01/09/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,273.60,EUR,#38845,
38850,03/09/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,624.85,EUR,#38850,
38851,08/09/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,23.54,EUR,#38851,
38858,30/09/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,556.91,EUR,#38858,
38860,30/09/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,26.24,EUR,#38860,
38861,30/09/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,9.00,EUR,#38861,
38888,01/10/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,783.81,EUR,#38888,
38891,01/10/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#38891,
38892,07/10/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,187.30,EUR,#38892,
38903,29/10/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,52.31,EUR,#38903,
38904,01/11/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,71.69,EUR,#38904,
39011,01/12/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,37.08,EUR,#39011,
39012,01/12/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,755.90,EUR,#39012,
39013,01/12/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,500.00,EUR,#39013,
39015,06/12/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#39015,
39024,30/12/2021,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#39024,
39049,13/01/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,755.90,EUR,#39049,
39050,17/01/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#39050,
39085,03/02/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,1506.57,EUR,#39085,
39088,07/02/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,195.00,EUR,#39088,
39120,01/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,820.18,EUR,#39120,
39121,01/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,500.00,EUR,#39121,
39123,07/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#39123,
39127,21/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.07,EUR,#39127,
39128,21/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.14,EUR,#39128,
39129,22/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.46,EUR,#39129,
39130,23/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.70,EUR,#39130,
39131,23/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39131,
39132,23/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.70,EUR,#39132,
39133,23/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.99,EUR,#39133,
39134,23/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,5.00,EUR,#39134,
39139,24/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.41,EUR,#39139,
39141,25/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.34,EUR,#39141,
39142,25/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39142,
39144,25/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.60,EUR,#39144,
39146,28/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.50,EUR,#39146,
39147,29/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.50,EUR,#39147,
39148,29/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.74,EUR,#39148,
39149,29/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.01,EUR,#39149,
39150,29/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.30,EUR,#39150,
39155,31/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39155,
39156,31/03/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39156,
39181,01/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.20,EUR,#39181,
39182,01/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.30,EUR,#39182,
39183,01/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39183,
39184,01/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.90,EUR,#39184,
39185,01/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.24,EUR,#39185,
39187,02/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.37,EUR,#39187,
39188,02/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.90,EUR,#39188,
39189,03/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.75,EUR,#39189,
39190,03/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.88,EUR,#39190,
39192,03/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,2074.11,EUR,#39192,
39193,05/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.60,EUR,#39193,
39194,05/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.85,EUR,#39194,
39195,05/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.50,EUR,#39195,
39196,05/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.20,EUR,#39196,
39197,07/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,100.00,EUR,#39197,
39198,07/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.45,EUR,#39198,
39199,07/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.15,EUR,#39199,
39200,07/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.46,EUR,#39200,
39201,07/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39201,
39202,07/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.77,EUR,#39202,
39203,07/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.90,EUR,#39203,
39204,08/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,200.00,EUR,#39204,
39207,08/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,42.00,EUR,#39207,
39208,08/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.05,EUR,#39208,
39209,08/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.38,EUR,#39209,
39210,08/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.15,EUR,#39210,
39211,08/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.50,EUR,#39211,
39212,09/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,1000.00,EUR,#39212,
39213,09/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39213,
39214,09/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.75,EUR,#39214,
39219,10/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39219,
39220,10/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.20,EUR,#39220,
39221,10/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39221,
39223,12/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.35,EUR,#39223,
39225,13/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,30.00,EUR,#39225,
39226,13/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.64,EUR,#39226,
39231,14/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.72,EUR,#39231,
39232,14/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.85,EUR,#39232,
39233,14/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.35,EUR,#39233,
39234,15/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39234,
39235,16/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.52,EUR,#39235,
39236,18/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39236,
39237,19/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.09,EUR,#39237,
39238,19/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39238,
39239,20/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.35,EUR,#39239,
39240,20/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.69,EUR,#39240,
39241,22/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.50,EUR,#39241,
39242,22/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.75,EUR,#39242,
39243,22/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.94,EUR,#39243,
39244,22/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,25.00,EUR,#39244,
39245,23/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.31,EUR,#39245,
39247,23/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.35,EUR,#39247,
39248,23/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39248,
39249,24/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39249,
39250,25/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39250,
39251,25/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.03,EUR,#39251,
39254,26/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.60,EUR,#39254,
39255,26/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39255,
39256,27/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.40,EUR,#39256,
39258,28/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,70.00,EUR,#39258,
39260,28/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,110.00,EUR,#39260,
39261,28/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39261,
39262,28/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.33,EUR,#39262,
39263,28/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.01,EUR,#39263,
39264,28/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.19,EUR,#39264,
39265,28/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.90,EUR,#39265,
39267,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.33,EUR,#39267,
39268,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39268,
39269,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.02,EUR,#39269,
39270,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.62,EUR,#39270,
39271,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.05,EUR,#39271,
39272,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.02,EUR,#39272,
39273,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.18,EUR,#39273,
39274,29/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39274,
39275,30/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.91,EUR,#39275,
39276,30/04/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.90,EUR,#39276,
39302,01/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39302,
39303,01/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.64,EUR,#39303,
39305,02/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39305,
39308,03/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39308,
39309,03/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.85,EUR,#39309,
39310,03/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.89,EUR,#39310,
39311,03/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.70,EUR,#39311,
39312,03/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.79,EUR,#39312,
39313,03/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.80,EUR,#39313,
39314,04/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.40,EUR,#39314,
39315,04/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.85,EUR,#39315,
39317,05/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,1000.00,EUR,#39317,
39319,05/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.55,EUR,#39319,
39320,05/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.10,EUR,#39320,
39321,05/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.49,EUR,#39321,
39322,06/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.06,EUR,#39322,
39323,06/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.56,EUR,#39323,
39324,07/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.20,EUR,#39324,
39325,08/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.91,EUR,#39325,
39326,08/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.14,EUR,#39326,
39327,08/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.95,EUR,#39327,
39328,08/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.70,EUR,#39328,
39329,08/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.46,EUR,#39329,
39330,09/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.87,EUR,#39330,
39331,09/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.25,EUR,#39331,
39332,09/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.65,EUR,#39332,
39333,09/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.20,EUR,#39333,
39334,09/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.02,EUR,#39334,
39335,10/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.50,EUR,#39335,
39337,11/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,280.00,EUR,#39337,
39338,11/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.70,EUR,#39338,
39339,11/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.63,EUR,#39339,
39340,12/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.83,EUR,#39340,
39341,12/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.60,EUR,#39341,
39345,14/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.90,EUR,#39345,
39346,14/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.40,EUR,#39346,
39347,14/05/2022,R,Transfer,ING 4448 (Ahorros),ING 2351 Principal,Transferencias,0.20,EUR,#39347,
